name,price,url,image,bedrooms,sqft,address,city,state,zip
"30 Copeland St Apt 1, Boston, MA 02119",649000,https://www.realtor.com/realestateandhomes-detail/30-Copeland-St-Apt-1_Boston_MA_02119_M92332-01693,https://ap.rdcpix.com/dfd5ada84c02b833006f437e52cf93b5l-m1949723776od-w480_h480_q80.jpg,2,1252,30 Copeland St Apt 1,Boston,MA,02119
"658 E 6th St Apt 3, Boston, MA 02127",749000,https://www.realtor.com/realestateandhomes-detail/658-E-6th-St-Apt-3_South-Boston_MA_02127_M35661-14702,https://ap.rdcpix.com/52b2ff160ee422d64f2f1f26ed75302al-b761144307od-w480_h480_q80.jpg,2,889,658 E 6th St Apt 3,Boston,MA,02127
"75 Williams Ave, Boston, MA 02136",599999,https://www.realtor.com/realestateandhomes-detail/75-Williams-Ave_Boston_MA_02136_M37929-28528,https://ap.rdcpix.com/dfa194efc8ef5db568b41941782a3a76l-b1282777700od-w480_h480_q80.jpg,3,1347,75 Williams Ave,Boston,MA,02136
"142 High St Unit 1, Boston, MA 02129",649000,https://www.realtor.com/realestateandhomes-detail/142-High-St-1_Boston_MA_02129_M45248-28489,https://ap.rdcpix.com/e46a6c9fb3b5d873608d1a7a67cd9070l-b891868549od-w480_h480_q80.jpg,1,623,142 High St Unit 1,Boston,MA,02129
"63 Perrin St Unit 1, Boston, MA 02119",975000,https://www.realtor.com/realestateandhomes-detail/63-Perrin-St-1_Boston_MA_02119_M47344-91662,https://ap.rdcpix.com/dad4f1d276f3875a9b73950487ada196l-m3316012462od-w480_h480_q80.jpg,3,2058,63 Perrin St Unit 1,Boston,MA,02119
"39 High St, Boston, MA 02129",3500000,https://www.realtor.com/realestateandhomes-detail/39-High-St_Boston_MA_02129_M96982-28507,https://ap.rdcpix.com/12dbbab4319c5a9418aca6ecf3f0ac89l-b4048196948od-w480_h480_q80.jpg,7,5200,39 High St,Boston,MA,02129
"40 Maplewood St Unit 40, Boston, MA 02132",1298000,https://www.realtor.com/realestateandhomes-detail/40-Maplewood-St_West-Roxbury_MA_02132_M92802-35067,https://ap.rdcpix.com/abbd5dd27d28e892967c38e98264ded3l-b2632880879od-w480_h480_q80.jpg,4,3900,40 Maplewood St Unit 40,Boston,MA,02132
"197 Eighth St Ph 212, Boston, MA 02129",1850000,https://www.realtor.com/realestateandhomes-detail/197-8th-St-Ph-212_Charlestown_MA_02129_M45845-65795,https://ap.rdcpix.com/4a659c10c8274b4f834a52f9b0f70229l-b2370884558od-w480_h480_q80.jpg,2,1657,197 Eighth St Ph 212,Boston,MA,02129
"39 Sullivan St Unit 3, Boston, MA 02129",800000,https://www.realtor.com/realestateandhomes-detail/39-Sullivan-St-3_Boston_MA_02129_M44449-85551,https://ap.rdcpix.com/c8fc374da5e93f6cacf61f12b0677f63l-m2831674926od-w480_h480_q80.jpg,2,711,39 Sullivan St Unit 3,Boston,MA,02129
"20 Rowes Wharf Unit TH7, Boston, MA 02110",3495000,https://www.realtor.com/realestateandhomes-detail/20-Rowes-Wharf-Unit-TH7_Boston_MA_02110_M33679-05379,https://ap.rdcpix.com/16b5494e9afe44a452a909cda9743209l-b1116224598od-w480_h480_q80.jpg,2,2350,20 Rowes Wharf Unit TH7,Boston,MA,02110
"22 Liberty Dr Ph 1D, Boston, MA 02210",8750000,https://www.realtor.com/realestateandhomes-detail/22-Liberty-Dr-Ph-1D_Boston_MA_02210_M35435-82563,https://ap.rdcpix.com/21f427a05a59a9ba11a1e647fa414f67l-m2175055809od-w480_h480_q80.jpg,3,2383,22 Liberty Dr Ph 1D,Boston,MA,02210
"90 South St Apt 3, Boston, MA 02111",1229000,https://www.realtor.com/realestateandhomes-detail/90-South-St-Apt-3_Boston_MA_02111_M42383-89157,https://ap.rdcpix.com/3c5ee624e2f13ea52426f3005546c479l-b456306213od-w480_h480_q80.jpg,2,1800,90 South St Apt 3,Boston,MA,02111
"364 Marlborough St Apt 6, Boston, MA 02115",639900,https://www.realtor.com/realestateandhomes-detail/364-Marlborough-St-Apt-6_Boston_MA_02115_M38916-40935,https://ap.rdcpix.com/7cf7b64ab6a7d8f90ea0a667a629a390l-m580461825od-w480_h480_q80.jpg,1,434,364 Marlborough St Apt 6,Boston,MA,02115
"6 Whittier Pl Apt 8P, Boston, MA 02114",494900,https://www.realtor.com/realestateandhomes-detail/6-Whittier-Pl-Apt-8P_Boston_MA_02114_M43250-22324,https://ap.rdcpix.com/e1c0761187cb2ccd41a4b3e923c6f267l-m3957071641od-w480_h480_q80.jpg,0,620,6 Whittier Pl Apt 8P,Boston,MA,02114
"1 Dalton St Unit 6102, Boston, MA 02115",29000000,https://www.realtor.com/realestateandhomes-detail/1-Dalton-St-Unit-6102_Boston_MA_02115_M91437-74772,https://ap.rdcpix.com/ec9160644c9f1b89868edfec9baaa9e1l-m2641625691od-w480_h480_q80.jpg,5,7557,1 Dalton St Unit 6102,Boston,MA,02115
"9 Appleton St Apt 304, Boston, MA 02116",1250000,https://www.realtor.com/realestateandhomes-detail/9-Appleton-St-Apt-304_Boston_MA_02116_M33451-19960,https://ap.rdcpix.com/457a41b9bf3dacac9d971455f12db680l-m3032511963od-w480_h480_q80.jpg,2,1130,9 Appleton St Apt 304,Boston,MA,02116
"146 Worcester St Apt 3, Boston, MA 02118",1100000,https://www.realtor.com/realestateandhomes-detail/146-Worcester-St-Apt-3_Boston_MA_02118_M37871-44389,https://ap.rdcpix.com/9ff7ade9b78e01a599fbeb109ee886b7l-w2024637355od-w480_h480_q80.jpg,2,1063,146 Worcester St Apt 3,Boston,MA,02118
"229 Beacon St Apt 1, Boston, MA 02116",670000,https://www.realtor.com/realestateandhomes-detail/229-Beacon-St-Apt-1_Boston_MA_02116_M45608-67101,https://ap.rdcpix.com/7f8699a1535016bafa966dce05b6d6d7l-m2561494020od-w480_h480_q80.jpg,1,724,229 Beacon St Apt 1,Boston,MA,02116
"265 C St Apt 1, Boston, MA 02127",599000,https://www.realtor.com/realestateandhomes-detail/265-C-St-Apt-1_Boston_MA_02127_M47538-06704,https://ap.rdcpix.com/b188ee0cf2148163c663baf566a88dc7l-m1708083600od-w480_h480_q80.jpg,1,814,265 C St Apt 1,Boston,MA,02127
"138 Prince St Apt 1, Boston, MA 02113",789000,https://www.realtor.com/realestateandhomes-detail/138-Prince-St-Apt-1_Boston_MA_02113_M40620-42162,https://ap.rdcpix.com/a08862044aeb45245084b5b91b041b31l-b500674483od-w480_h480_q80.jpg,2,1181,138 Prince St Apt 1,Boston,MA,02113
"8 Ransom Rd Apt 17, Boston, MA 02135",549000,https://www.realtor.com/realestateandhomes-detail/8-Ransom-Rd-Apt-17_Boston_MA_02135_M34251-83652,https://ap.rdcpix.com/613eea985b194e669280c749c29f6b95l-m204658992od-w480_h480_q80.jpg,3,930,8 Ransom Rd Apt 17,Boston,MA,02135
"32 Williams St Apt 1, Boston, MA 02119",799000,https://www.realtor.com/realestateandhomes-detail/32-Williams-St-Apt-1_Roxbury_MA_02119_M44681-38919,https://ap.rdcpix.com/e0b86cb2833174c146951852b9c98f7al-m3566480347od-w480_h480_q80.jpg,2,1800,32 Williams St Apt 1,Boston,MA,02119
"203 D St Apt 2, Boston, MA 02127",619000,https://www.realtor.com/realestateandhomes-detail/203-D-St-Apt-2_Boston_MA_02127_M90363-71103,https://ap.rdcpix.com/0c387ced3f185da1f8053c7e5a8bb970l-m3360121445od-w480_h480_q80.jpg,2,680,203 D St Apt 2,Boston,MA,02127
"372 Adams St Apt 2, Boston, MA 02122",489000,https://www.realtor.com/realestateandhomes-detail/372-Adams-St-Apt-2_Boston_MA_02122_M91233-33495,https://ap.rdcpix.com/5f14e049a70b66918fe83bea3214143el-b3280209458od-w480_h480_q80.jpg,2,853,372 Adams St Apt 2,Boston,MA,02122
"27 Whitten St Apt 3, Boston, MA 02122",489000,https://www.realtor.com/realestateandhomes-detail/27-Whitten-St-Apt-3_Boston_MA_02122_M94431-94888,https://ap.rdcpix.com/b5b308688596c6c407683aad53730d2fl-m4102904218od-w480_h480_q80.jpg,2,650,27 Whitten St Apt 3,Boston,MA,02122
"108 Peterborough St Apt 7F, Boston, MA 02215",850000,https://www.realtor.com/realestateandhomes-detail/108-Peterborough-St-Apt-7F_Boston_MA_02215_M44229-98859,https://ap.rdcpix.com/37a89ee333ad8d52b6213397fc22f8bbl-m944931444od-w480_h480_q80.jpg,2,928,108 Peterborough St Apt 7F,Boston,MA,02215
"80 Revere St Apt 1, Boston, MA 02114",499000,https://www.realtor.com/realestateandhomes-detail/80-Revere-St-Apt-1_Boston_MA_02114_M42313-11074,https://ap.rdcpix.com/508cdcb2a4d82860e6c4ba32d86bf52el-m1563719368od-w480_h480_q80.jpg,0,327,80 Revere St Apt 1,Boston,MA,02114
"19 Chelsea St Apt 2, Boston, MA 02128",635000,https://www.realtor.com/realestateandhomes-detail/19-Chelsea-St-Apt-2_Boston_MA_02128_M91192-95065,https://ap.rdcpix.com/8a80534715b55a1aa9962735c4ef930bl-m2167638145od-w480_h480_q80.jpg,2,877,19 Chelsea St Apt 2,Boston,MA,02128
"1 Charles St S Ph 205, Boston, MA 02116",1775000,https://www.realtor.com/realestateandhomes-detail/1-Charles-St-S-Ph-205_Boston_MA_02116_M43287-17247,https://ap.rdcpix.com/cb38bdeb53ae2ef9b8a276a092c5719cl-b87967809od-w480_h480_q80.jpg,2,1229,1 Charles St S Ph 205,Boston,MA,02116
"20 Chestnut St Apt 1, Boston, MA 02108",6995000,https://www.realtor.com/realestateandhomes-detail/20-Chestnut-St-Apt-1_Boston_MA_02108_M48408-85531,https://ap.rdcpix.com/10a6a6073659f699205057fcf285c3edl-m2149769168od-w480_h480_q80.jpg,4,3640,20 Chestnut St Apt 1,Boston,MA,02108
"503 E 1st St Apt 8, Boston, MA 02127",1249000,https://www.realtor.com/realestateandhomes-detail/503-E-1st-St-Apt-8_Boston_MA_02127_M35238-79335,https://ap.rdcpix.com/2898ffe7356e06fd753fb41f3830b318l-m60286459od-w480_h480_q80.jpg,2,1490,503 E 1st St Apt 8,Boston,MA,02127
"241 Perkins St Unit D605, Boston, MA 02130",999000,https://www.realtor.com/realestateandhomes-detail/241-Perkins-St-Unit-D605_Boston_MA_02130_M46504-53203,https://ap.rdcpix.com/92fe74c7b3623a31de3409fc25dc838el-m717329966od-w480_h480_q80.jpg,2,2459,241 Perkins St Unit D605,Boston,MA,02130
"121 Tremont St Apt A2, Boston, MA 02135",428000,https://www.realtor.com/realestateandhomes-detail/121-Tremont-St-Apt-A2_Boston_MA_02135_M36978-30214,https://ap.rdcpix.com/17403647e6e518751dc57fa7fd0a5c9fl-m2920843735od-w480_h480_q80.jpg,1,726,121 Tremont St Apt A2,Boston,MA,02135
"2 Hawthorne Pl Apt 11E, Boston, MA 02114",735000,https://www.realtor.com/realestateandhomes-detail/2-Hawthorne-Pl-Apt-11E_Boston_MA_02114_M40841-87059,https://ap.rdcpix.com/990901e780ce17fab45d538baeea08b3l-m2418676242od-w480_h480_q80.jpg,2,1285,2 Hawthorne Pl Apt 11E,Boston,MA,02114
"14 Caddy Rd, Boston, MA 02126",789684,https://www.realtor.com/realestateandhomes-detail/14-Caddy-Rd_Boston_MA_02126_M30676-92168,https://ap.rdcpix.com/464e178a3b49980cd8d5e7f2aedb098fl-m4218272611od-w480_h480_q80.jpg,4,2976,14 Caddy Rd,Boston,MA,02126
"25 Channel Center St Unit 212, Boston, MA 02210",1150000,https://www.realtor.com/realestateandhomes-detail/25-Channel-Ctr-St-Unit-212_Boston_MA_02210_M34651-48210,https://ap.rdcpix.com/047f1539629802bbb15b155087f25208l-m3802245154od-w480_h480_q80.jpg,1,1229,25 Channel Center St Unit 212,Boston,MA,02210
"99 Tremont at Oak Sq Unit 415, Boston, MA 02135",840000,https://www.realtor.com/realestateandhomes-detail/99-Tremont-at-Oak-Sq-Unit-415_Boston_MA_02135_M90041-59740,https://ap.rdcpix.com/286faaf2032a9232c56b0207ad978b9cl-m3822879726od-w480_h480_q80.jpg,2,1149,99 Tremont at Oak Sq Unit 415,Boston,MA,02135
"534-538 Commonwealth Ave Unit 5D, Boston, MA 02215",799900,https://www.realtor.com/realestateandhomes-detail/534-538-Commonwealth-Ave-Unit-5D_Boston_MA_02215_M44065-70568,https://ap.rdcpix.com/166e34a708026e726aab263fcc4bae37l-m3668113013od-w480_h480_q80.jpg,2,909,534-538 Commonwealth Ave Unit 5D,Boston,MA,02215
"135 Seaport Blvd Apt 1810, Boston, MA 02210",3495000,https://www.realtor.com/realestateandhomes-detail/135-Seaport-Blvd-Apt-1810_Boston_MA_02210_M95140-18210,https://ap.rdcpix.com/640d24a64cb23713de6e76b0c7f36bb3l-m2265253327od-w480_h480_q80.jpg,3,1807,135 Seaport Blvd Apt 1810,Boston,MA,02210
"39 Torrey St Apt 1, Boston, MA 02124",390000,https://www.realtor.com/realestateandhomes-detail/39-Torrey-St-Apt-1_Boston_MA_02124_M47081-48615,https://ap.rdcpix.com/030fdf3d20be2bee45e1f3a4e8787483l-m1241343169od-w480_h480_q80.jpg,3,1106,39 Torrey St Apt 1,Boston,MA,02124
"6 Whittier Pl Apt 16R, Boston, MA 02114",580000,https://www.realtor.com/realestateandhomes-detail/6-Whittier-Pl-Apt-16R_Boston_MA_02114_M48848-59651,https://ap.rdcpix.com/57a7c0871ef329fa6ae4f1817607ea02l-m2367726066od-w480_h480_q80.jpg,1,895,6 Whittier Pl Apt 16R,Boston,MA,02114
"1313 Washington St Apt 603, Boston, MA 02118",587652,https://www.realtor.com/realestateandhomes-detail/1313-Washington-St-Apt-603_Boston_MA_02118_M31470-96445,https://ap.rdcpix.com/bde64e826085cdfe161a7efbfbd49d80l-m963198105od-w480_h480_q80.jpg,1,727,1313 Washington St Apt 603,Boston,MA,02118
"43 Anderson St Apt 1, Boston, MA 02114",1375000,https://www.realtor.com/realestateandhomes-detail/43-Anderson-St-Apt-1_Boston_MA_02114_M31778-04805,https://ap.rdcpix.com/a64fb6ece145f76f0663dcdb5e81fb98l-m960769181od-w480_h480_q80.jpg,3,1225,43 Anderson St Apt 1,Boston,MA,02114
"90 Bynner St Apt 10, Boston, MA 02130",449000,https://www.realtor.com/realestateandhomes-detail/90-Bynner-St-Apt-10_Boston_MA_02130_M49242-29637,https://ap.rdcpix.com/30d4dfcb2aa350a315979acaa50366cal-m680680862od-w480_h480_q80.jpg,1,645,90 Bynner St Apt 10,Boston,MA,02130
"180 Commonwealth Ave Apt 16, Boston, MA 02116",998000,https://www.realtor.com/realestateandhomes-detail/180-Commonwealth-Ave-Apt-16_Boston_MA_02116_M35106-22566,https://ap.rdcpix.com/7f1780144fe8f420e19fec2f69311e8al-m1625695168od-w480_h480_q80.jpg,2,925,180 Commonwealth Ave Apt 16,Boston,MA,02116
"408 Beacon St Apt 2, Boston, MA 02115",5395000,https://www.realtor.com/realestateandhomes-detail/408-Beacon-St-Apt-2_Boston_MA_02115_M38310-41650,https://ap.rdcpix.com/46dfd2f443ec7cb6562940e1a1c41a3fl-b4225276722od-w480_h480_q80.jpg,3,2704,408 Beacon St Apt 2,Boston,MA,02115
"202 Princeton St, Boston, MA 02128",950000,https://www.realtor.com/realestateandhomes-detail/202-Princeton-St_East-Boston_MA_02128_M92172-74388,https://ap.rdcpix.com/537d9182102d521a18190d255027b8b2l-m3070566686od-w480_h480_q80.jpg,5,2801,202 Princeton St,Boston,MA,02128
"9 W Broadway Unit 410, Boston, MA 02127",1049999,https://www.realtor.com/realestateandhomes-detail/9-W-Broadway-Unit-410_Boston_MA_02127_M40137-15236,https://ap.rdcpix.com/47e57dcba61e1ee097ca2986eb186eb8l-b4226392814od-w480_h480_q80.jpg,2,1195,9 W Broadway Unit 410,Boston,MA,02127
"164 Strathmore Rd Apt 8, Boston, MA 02135",495000,https://www.realtor.com/realestateandhomes-detail/164-Strathmore-Rd-Apt-8_Boston_MA_02135_M46673-52346,https://ap.rdcpix.com/98fc35113c5f670ac0dae1a074a6afabl-m744885013od-w480_h480_q80.jpg,1,540,164 Strathmore Rd Apt 8,Boston,MA,02135
"232 W Newton St Apt F, Boston, MA 02116",965000,https://www.realtor.com/realestateandhomes-detail/232-W-Newton-St-Apt-F_Boston_MA_02116_M46991-60523,https://ap.rdcpix.com/53cc51811d6cbfbb6082895bf968b15al-m3362834184od-w480_h480_q80.jpg,1,712,232 W Newton St Apt F,Boston,MA,02116
"8A Faunce Rd Unit A, Boston, MA 02126",599000,https://www.realtor.com/realestateandhomes-detail/8A-Faunce-Rd-A_Boston_MA_02126_M99246-36046,https://ap.rdcpix.com/0c491081d06690aa742ae9860639bb2dl-m2739683279od-w480_h480_q80.jpg,3,1297,8A Faunce Rd Unit A,Boston,MA,02126
"7 Lorenzo St, Boston, MA 02122",1200000,https://www.realtor.com/realestateandhomes-detail/7-Lorenzo-St_Boston_MA_02122_M42355-47499,https://ap.rdcpix.com/a0661b2b77b2a808f46b9816eea967a4l-m807997732od-w480_h480_q80.jpg,3,1756,7 Lorenzo St,Boston,MA,02122
"33 Cordis St, Boston, MA 02129",2999999,https://www.realtor.com/realestateandhomes-detail/33-Cordis-St_Boston_MA_02129_M37428-84739,https://ap.rdcpix.com/4e0399ea72030e4517d300ab1120795bl-m3879805441od-w480_h480_q80.jpg,4,5212,33 Cordis St,Boston,MA,02129
"34 Hancock St Apt 1D, Boston, MA 02114",499000,https://www.realtor.com/realestateandhomes-detail/34-Hancock-St-Apt-1D_Boston_MA_02114_M45469-92798,https://ap.rdcpix.com/11d0362c285cfa852dd508b80a358861l-m3918296075od-w480_h480_q80.jpg,0,390,34 Hancock St Apt 1D,Boston,MA,02114
"715 E 7th St, Boston, MA 02127",1425000,https://www.realtor.com/realestateandhomes-detail/715-E-7th-St_Boston_MA_02127_M95949-60327,https://ap.rdcpix.com/7774d046871c3d024526a9f0b5b2e53al-m885070940od-w480_h480_q80.jpg,4,1834,715 E 7th St,Boston,MA,02127
"35 Larch St, Boston, MA 02135",1150000,https://www.realtor.com/realestateandhomes-detail/35-Larch-St_Boston_MA_02135_M45810-57322,https://ap.rdcpix.com/42ebc83ebd72cd56649934af8694659cl-b2954726924od-w480_h480_q80.jpg,6,2683,35 Larch St,Boston,MA,02135
"11 Chestnut St, Boston, MA 02108",9200000,https://www.realtor.com/realestateandhomes-detail/11-Chestnut-St_Boston_MA_02108_M40676-89619,https://ap.rdcpix.com/fac9c94e01986f55d9072356cf8352f7l-m3467321006od-w480_h480_q80.jpg,4,6596,11 Chestnut St,Boston,MA,02108
"390 Riverway Apt 15, Boston, MA 02115",695900,https://www.realtor.com/realestateandhomes-detail/390-Riverway-Apt-15_Boston_MA_02115_M40047-02655,https://ap.rdcpix.com/05938e8107c5fb915f396ff84f953e94l-m1573896326od-w480_h480_q80.jpg,2,825,390 Riverway Apt 15,Boston,MA,02115
"1524 Commonwealth Ave, Boston, MA 02135",1499900,https://www.realtor.com/realestateandhomes-detail/1524-Commonwealth-Ave_Boston_MA_02135_M99503-42211,https://ap.rdcpix.com/316920471d38ff4df5e811a7e44ba89al-m4166669280od-w480_h480_q80.jpg,8,3331,1524 Commonwealth Ave,Boston,MA,02135
"10 Melrose St Apt 3, Boston, MA 02116",1450000,https://www.realtor.com/realestateandhomes-detail/10-Melrose-St-Apt-3_Boston_MA_02116_M49584-24028,https://ap.rdcpix.com/7659adaa9bc22727a41e2d075eb9fecfl-m41025462od-w480_h480_q80.jpg,2,975,10 Melrose St Apt 3,Boston,MA,02116
"61 Victory Rd Unit 61, Boston, MA 02122",625000,https://www.realtor.com/realestateandhomes-detail/61-Victory-Rd_Boston_MA_02122_M42279-79637,https://ap.rdcpix.com/82d5200f7267b83aae2abe6789690af1l-m3834650701od-w480_h480_q80.jpg,2,1366,61 Victory Rd Unit 61,Boston,MA,02122
"1180-1200 Washington St Unit 213, Boston, MA 02118",769000,https://www.realtor.com/realestateandhomes-detail/1180-1200-Washington-St-Unit-213_Boston_MA_02118_M97653-22971,https://ap.rdcpix.com/76b6ebef0e7b46675c695e798948d20cl-b571798507od-w480_h480_q80.jpg,1,952,1180-1200 Washington St Unit 213,Boston,MA,02118
"1789 Centre St Unit 205, Boston, MA 02132",799900,https://www.realtor.com/realestateandhomes-detail/1789-Centre-St-Unit-205_West-Roxbury_MA_02132_M97037-11067,https://ap.rdcpix.com/2b41ed4c1ff52ad78e5c7ee3cb9a866cl-m2097747015od-w480_h480_q80.jpg,2,1295,1789 Centre St Unit 205,Boston,MA,02132
"351 Dorchester St Unit 3, Boston, MA 02127",549900,https://www.realtor.com/realestateandhomes-detail/351-Dorchester-St-Unit-3_Boston_MA_02127_M30621-22544,https://ap.rdcpix.com/4d8bb482491029ec7b1923a594b672f4l-m3821804137od-w480_h480_q80.jpg,2,719,351 Dorchester St Unit 3,Boston,MA,02127
"1 Franklin St Ph 4A, Midtown, MA 02110",11995000,https://www.realtor.com/realestateandhomes-detail/1-Franklin-St-Ph-4A_Boston_MA_02110_M46387-08041,https://ap.rdcpix.com/53005c8a260c1358842e795754506064l-m2918962756od-w480_h480_q80.jpg,3,4172,1 Franklin St Ph 4A,Midtown,MA,02110
"11 Appleton St Unit 3, Boston, MA 02116",1389000,https://www.realtor.com/realestateandhomes-detail/11-Appleton-St-3_Boston_MA_02116_M36134-07417,https://ap.rdcpix.com/2e1472fa274347dfabbe9420abf1badfl-b74977306od-w480_h480_q80.jpg,2,1031,11 Appleton St Unit 3,Boston,MA,02116
"70 Bremen St Apt 308, Boston, MA 02128",739000,https://www.realtor.com/realestateandhomes-detail/70-Bremen-St-Apt-308_Boston_MA_02128_M47153-20001,https://ap.rdcpix.com/58a323281483cb08a7e7a88f429f5fd5l-m2790077476od-w480_h480_q80.jpg,3,1108,70 Bremen St Apt 308,Boston,MA,02128
"64 Revere St, Boston, MA 02114",7000000,https://www.realtor.com/realestateandhomes-detail/64-Revere-St_Boston_MA_02114_M93411-17268,https://ap.rdcpix.com/83aa11ecf91e3e0663a582108d149fc0l-m2953520697od-w480_h480_q80.jpg,9,6240,64 Revere St,Boston,MA,02114
"50 American Legion Hwy, Boston, MA 02124",1430000,https://www.realtor.com/realestateandhomes-detail/50-American-Legion-Hwy_Boston_MA_02124_M46987-07525,https://ap.rdcpix.com/4fbd9bf567ecd2abcd3ee2c2f35dfc9dl-m785116058od-w480_h480_q80.jpg,9,3521,50 American Legion Hwy,Boston,MA,02124
"386 Commercial St Apt 4A, Boston, MA 02109",615000,https://www.realtor.com/realestateandhomes-detail/386-Commercial-St-Apt-4A_Boston_MA_02109_M37356-75964,https://ap.rdcpix.com/326dfba461b5becff3fea8534fe78086l-m3928088375od-w480_h480_q80.jpg,1,510,386 Commercial St Apt 4A,Boston,MA,02109
"15 River St Apt 706, Boston, MA 02108",770000,https://www.realtor.com/realestateandhomes-detail/15-River-St-Apt-706_Boston_MA_02108_M44216-87673,https://ap.rdcpix.com/908aed9d3c716dd4dd2da99c46e83effl-b1727097064od-w480_h480_q80.jpg,1,519,15 River St Apt 706,Boston,MA,02108
"198 Allston St Unit 3, Boston, MA 02135",280000,https://www.realtor.com/realestateandhomes-detail/198-Allston-St-Unit-3_Brighton_MA_02135_M41439-89450,https://ap.rdcpix.com/88bb31ff642b2930d2032772ea97953al-b138864414od-w480_h480_q80.jpg,1,318,198 Allston St Unit 3,Boston,MA,02135
"150 Staniford St Apt 520, Boston, MA 02114",830000,https://www.realtor.com/realestateandhomes-detail/150-Staniford-St-Apt-520_Boston_MA_02114_M35882-64796,https://ap.rdcpix.com/f670300fdd7e9a1a305c1427a2e18b3al-m3574412052od-w480_h480_q80.jpg,2,1131,150 Staniford St Apt 520,Boston,MA,02114
"10 G St, Boston, MA 02127",1050000,https://www.realtor.com/realestateandhomes-detail/10-G-St_Boston_MA_02127_M40146-82927,https://ap.rdcpix.com/cb0f6c2d88f820f331dd6eade2b8c9e4l-b485524213od-w480_h480_q80.jpg,5,2549,10 G St,Boston,MA,02127
"269 Commonwealth Ave, Boston, MA 02116",11900000,https://www.realtor.com/realestateandhomes-detail/269-Commonwealth-Ave_Boston_MA_02116_M42319-48967,https://ap.rdcpix.com/9968f296ebc800dc3f069f2e8e20655fl-m363845261od-w480_h480_q80.jpg,8,8508,269 Commonwealth Ave,Boston,MA,02116
"1933 Commonwealth Ave Apt 102, Boston, MA 02135",570000,https://www.realtor.com/realestateandhomes-detail/1933-Commonwealth-Ave-Apt-102_Boston_MA_02135_M39622-06183,https://ap.rdcpix.com/e4d8a938e2446e23f913010b709730a2l-b2400092380od-w480_h480_q80.jpg,1,675,1933 Commonwealth Ave Apt 102,Boston,MA,02135
"88 Mount Vernon St Apt 2, Boston, MA 02125",559000,https://www.realtor.com/realestateandhomes-detail/88-Mount-Vernon-St-Apt-2_Boston_MA_02125_M44416-21160,https://ap.rdcpix.com/adf2b2a5e501c55b97d802e1b3821436l-m1876998487od-w480_h480_q80.jpg,3,845,88 Mount Vernon St Apt 2,Boston,MA,02125
"6 Whittier Pl Apt 3J, Boston, MA 02114",590000,https://www.realtor.com/realestateandhomes-detail/6-Whittier-Pl-Apt-3J_Boston_MA_02114_M48801-26876,https://ap.rdcpix.com/bc05d25656dfbce6f54c789f4c8bbd24l-b2201171869od-w480_h480_q80.jpg,1,892,6 Whittier Pl Apt 3J,Boston,MA,02114
"19 Macullar Rd, Boston, MA 02132",569900,https://www.realtor.com/realestateandhomes-detail/19-Macullar-Rd_Boston_MA_02132_M38264-71025,https://ap.rdcpix.com/b9119f97030e53ee86eb896668c248del-b824899696od-w480_h480_q80.jpg,3,864,19 Macullar Rd,Boston,MA,02132
"300 Boylston St Unit 714, Boston, MA 02116",1795000,https://www.realtor.com/realestateandhomes-detail/300-Boylston-St-Unit-714_Boston_MA_02116_M34811-52023,https://ap.rdcpix.com/75cb54d725ba14aa1203f0610bf70400l-b896746124od-w480_h480_q80.jpg,1,1142,300 Boylston St Unit 714,Boston,MA,02116
